"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"1034"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1035"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1036"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1037"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1038"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1039"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1040"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1041"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1042"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1043"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1044"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1045"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1046"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1047"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1048"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1049"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1050"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1051"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1052"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1053"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1054"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1055"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1056"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1057"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1058"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1059"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1060"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1061"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1062"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1063"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1064"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1065"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1066"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1067"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1068"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1069"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1070"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1071"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1072"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1073"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1074"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1075"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1076"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1077"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1078"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1079"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1080"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1081"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1082"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1083"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1084"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1085"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1086"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1087"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1088"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1089"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1090"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1091"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1092"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1093"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1094"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1095"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1096"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1097"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1098"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1099"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1100"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1101"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1102"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1103"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1104"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1105"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1106"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1107"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1108"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1109"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1110"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1111"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1112"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1113"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1114"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1115"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1116"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1117"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1118"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1119"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1120"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1121"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1122"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1123"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1124"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1125"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1126"	"patient.1.2.1.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1127"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1128"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1129"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1130"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
"1131"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.2"
