"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"MPNAML31PL187_7P"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_9F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_9H"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_9I"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_9J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_9N"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL187_9P"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_11C"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_11M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_1A"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_1D"	"patient.1.1.1.2"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_1H"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_1I"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_1K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_1M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_1N"	"patient.1.1.1.2"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_1P"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_21O"	"patient.1.1.1.2"	"unassigned"	"GH001_003"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_23A"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_23J"	"patient.1.1.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_3D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_3F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_3K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_3M"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_3N"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_3O"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_5A"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_5C"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_5D"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_5E"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_5F"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_5G"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_7J"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_9A"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_9G"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_9K"	"patient.1.1.1.2"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL188_9N"	"patient.1.1.1.2"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.2"
"MPNAML31PL176_11I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_11A"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_11J"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_11K"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_17I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_3J"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_3O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_5C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_5M"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_7K"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_7L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_7N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_9B"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_9C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_9E"	"patient.1.1.1.1"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_9G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL176_9N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_11G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_1C"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_1N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_3A"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_3I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_3K"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_7A"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_7C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_7D"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_7E"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_7H"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_7I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_7K"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_9C"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_9E"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL177_9G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL178_11N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL178_23G"	"patient.1.1.1.1"	NA	"GH001_003"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL178_3A"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL178_5P"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL178_7J"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL178_7P"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL178_9D"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL178_9L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL178_9P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_11G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_11L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_11M"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_1N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_1O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_3I"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_5E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_7A"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_7C"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_7G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_7O"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_7P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL179_9A"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL180_1M"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL180_3F"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL180_3P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL180_5H"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL180_7G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL180_7H"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL180_9E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL180_9F"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL180_9G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL180_9J"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_11A"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_11K"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_11L"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_19M"	"patient.1.1.1.1"	NA	"GH001_003"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_1A"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_1C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_1E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_1P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_3E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_5C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_5M"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_5O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_7N"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_9G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_9L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_9M"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL181_9N"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_11G"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_11P"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_13A"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_13B"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_13E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_13J"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_15C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_15E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_15F"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_15H"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_15I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_15K"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_15L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_15M"	"patient.1.1.1.1"	"unassigned"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_15N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_15O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_15P"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_17D"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_17E"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_17L"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_17M"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_17P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_19D"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_19E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_19H"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_19I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_19J"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_19M"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_19N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_19P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_1A"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_1D"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_1E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_1F"	"patient.1.1.1.1"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_1G"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_1I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_1J"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_1L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_1M"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_21D"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_21E"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_21F"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_21I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_21N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_23L"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_23N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_23P"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_3I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_3J"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_3M"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_3P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_7D"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_7J"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_7K"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_7O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_9B"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_9H"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_9N"	"patient.1.1.1.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_9O"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL184_9P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_11D"	"patient.1.1.1.1"	"unassigned"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_11G"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_11N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_13B"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_13E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_13H"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_13L"	"patient.1.1.1.1"	NA	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_15F"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_15H"	"patient.1.1.1.1"	"unassigned"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_15I"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_15J"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_15N"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_15O"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_15P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_17B"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_17E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_17G"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_17K"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_17O"	"patient.1.1.1.1"	"TP53HET"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_17P"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_19C"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_19E"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_19F"	"patient.1.1.1.1"	"unassigned"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_19H"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_19I"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_1G"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_1J"	"patient.1.1.1.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.1.1.1"
"MPNAML31PL185_21B"	"patient.1.1.1.1"	NA	"GH001_002"	"cluster1"	"patient.1.1.1.1"
